institutional_event_id,institutional_schema_version,feature_store_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,cycle_id,cycle_number,event_time,scan_time,token,token_key,mint,asset_key,buy_route,sell_route,route_pair,validation_status,research_eligible,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,gross_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,source_is_historical,source_is_verified_live,validation_is_verified,validation_is_verified_with_warning,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,prior_asset_observations,prior_asset_profitable_count,prior_asset_win_rate,prior_asset_average_net_profit_usd,prior_asset_average_net_edge_bps,prior_asset_average_cost_bps,prior_asset_average_latency_ms,prior_asset_profit_std_usd,prior_asset_best_profit_usd,prior_asset_worst_profit_usd,prior_cycle_observations,prior_cycle_profitable_count,prior_cycle_win_rate,prior_cycle_average_net_profit_usd,prior_cycle_average_net_edge_bps,prior_cycle_average_cost_bps,prior_global_observations,prior_global_profitable_count,prior_global_win_rate,prior_global_average_net_profit_usd,prior_global_average_net_edge_bps,prior_global_average_cost_bps,rolling_asset_observations,rolling_asset_profitable_count,rolling_asset_win_rate,rolling_asset_average_net_profit_usd,rolling_asset_average_net_edge_bps,rolling_asset_average_cost_bps,rolling_asset_average_latency_ms,rolling_asset_profit_std_usd,rolling_asset_best_profit_usd,rolling_asset_worst_profit_usd,rolling_global_observations,rolling_global_profitable_count,rolling_global_win_rate,rolling_global_average_net_profit_usd,rolling_global_average_net_edge_bps,rolling_global_average_cost_bps,label_quote_successful,label_eligible,label_profitable,label_outcome,label_decision,label_net_profit_usd,label_net_edge_bps
HISTORICAL:CYCLE-000001-20260730T140940000000:00000011,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,11,11,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,USDe,USDE,,SYMBOL:USDE,Byreal → GoonFi V2 → Aquifer,Aquifer → GoonFi V2 → Meteora DLMM,Byreal → GoonFi V2 → Aquifer || Aquifer → GoonFi V2 → Meteora DLMM,HISTORICAL_UNVALIDATED,False,1.0,1.00017,0.00017000000000000348,0.002,1.7000000000000348,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03,93.77,78.19,63.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,0.0,-0.0016910000000000184,-16.910000000000185,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,-0.0016910000000000184,-16.910000000000185,20.0,True,False,False,NEGATIVE,SKIP,-0.0018299999999999966,-18.299999999999965
HISTORICAL:CYCLE-000001-20260730T140940000000:00000012,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,12,12,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,ANSEM,ANSEM,,SYMBOL:ANSEM,ZeroFi → Meteora DLMM → Meteora DLMM,Whirlpool,ZeroFi → Meteora DLMM → Meteora DLMM || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,1.000155,0.00015499999999990521,0.002,1.5499999999990521,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.38,90.37,97.73,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,11,0,0.0,-0.00170363636363638,-17.036363636363802,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0.0,-0.00170363636363638,-17.036363636363802,20.0,True,False,False,NEGATIVE,SKIP,-0.0018450000000000948,-18.450000000000948
HISTORICAL:CYCLE-000001-20260730T140940000000:00000013,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,13,13,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,PYUSD,PYUSD,,SYMBOL:PYUSD,GoonFi V2 → Raydium CLMM → Perena,Whirlpool → GoonFi V2 → Meteora DLMM,GoonFi V2 → Raydium CLMM → Perena || Whirlpool → GoonFi V2 → Meteora DLMM,HISTORICAL_UNVALIDATED,False,1.0,1.000154,0.00015399999999998748,0.002,1.5399999999998748,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.33,99.72,94.9,83.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12,0,0.0,-0.0017154166666666897,-17.154166666666896,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0.0,-0.0017154166666666897,-17.154166666666896,20.0,True,False,False,NEGATIVE,SKIP,-0.0018460000000000126,-18.460000000000125
HISTORICAL:CYCLE-000001-20260730T140940000000:00000014,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,14,14,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,USDG,USDG,,SYMBOL:USDG,Riptide → Raydium CLMM,Raydium CLMM → GoonFi V2 → Invariant,Riptide → Raydium CLMM || Raydium CLMM → GoonFi V2 → Invariant,HISTORICAL_UNVALIDATED,False,1.0,1.000126,0.0001260000000000705,0.002,1.260000000000705,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.07,99.15,95.47,61.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,13,0,0.0,-0.001725461538461561,-17.254615384615608,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0.0,-0.001725461538461561,-17.254615384615608,20.0,True,False,False,NEGATIVE,SKIP,-0.0018739999999999295,-18.739999999999295
HISTORICAL:CYCLE-000001-20260730T140940000000:00000015,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,15,15,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,ONyc,ONYC,,SYMBOL:ONYC,HumidiFi → AlphaQ → Whirlpool,Whirlpool,HumidiFi → AlphaQ → Whirlpool || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,1.000126,0.0001260000000000705,0.002,1.260000000000705,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,94.05,87.82,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14,0,0.0,-0.0017360714285714442,-17.36071428571444,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0.0,-0.0017360714285714442,-17.36071428571444,20.0,True,False,False,NEGATIVE,SKIP,-0.0018739999999999295,-18.739999999999295
HISTORICAL:CYCLE-000001-20260730T140940000000:00000016,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,16,16,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,PUMP,PUMP,,SYMBOL:PUMP,Riptide → GoonFi V2 → PancakeSwap,HumidiFi,Riptide → GoonFi V2 → PancakeSwap || HumidiFi,HISTORICAL_UNVALIDATED,False,1.0,1.000027,2.6999999999999247e-05,0.002,0.26999999999999247,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.79,97.45,98.3,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,15,0,0.0,-0.0017452666666666764,-17.452666666666765,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0.0,-0.0017452666666666764,-17.452666666666765,20.0,True,False,False,NEGATIVE,SKIP,-0.001973000000000001,-19.730000000000008
HISTORICAL:CYCLE-000001-20260730T140940000000:00000017,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,17,17,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,ETH,ETH,,SYMBOL:ETH,GoonFi V2,GoonFi V2,GoonFi V2 || GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,1.000004,3.999999999892978e-06,0.002,0.03999999999892978,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.21,91.5,96.03,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,16,0,0.0,-0.0017595000000000093,-17.59500000000009,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-0.0017595000000000093,-17.59500000000009,20.0,True,False,False,NEGATIVE,SKIP,-0.001996000000000107,-19.96000000000107
HISTORICAL:CYCLE-000001-20260730T140940000000:00000018,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,18,18,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,JupUSD,JUPUSD,,SYMBOL:JUPUSD,AlphaQ,AlphaQ → GoonFi V2 → Quantum,AlphaQ || AlphaQ → GoonFi V2 → Quantum,HISTORICAL_UNVALIDATED,False,1.0,1.000003,2.9999999999752447e-06,0.002,0.029999999999752447,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,95.47,79.89,70.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17,0,0.0,-0.0017734117647058975,-17.734117647058977,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0.0,-0.0017734117647058975,-17.734117647058977,20.0,True,False,False,NEGATIVE,SKIP,-0.001997000000000025,-19.970000000000248
HISTORICAL:CYCLE-000001-20260730T140940000000:00000019,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,19,19,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,bSOL,BSOL,,SYMBOL:BSOL,Manifest → GoonFi V2 → Manifest,Manifest → BisonFi,Manifest → GoonFi V2 → Manifest || Manifest → BisonFi,HISTORICAL_UNVALIDATED,False,1.0,0.999988,-1.2000000000012001e-05,0.002,-0.12000000000012001,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.32,75.64,99.15,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,18,0,0.0,-0.0017858333333333491,-17.858333333333487,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0.0,-0.0017858333333333491,-17.858333333333487,20.0,True,False,False,NEGATIVE,SKIP,-0.002012000000000012,-20.120000000000122
HISTORICAL:CYCLE-000001-20260730T140940000000:00000020,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,20,20,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,sSOL,SSOL,,SYMBOL:SSOL,HumidiFi → Meteora DLMM → Raydium CLMM,Whirlpool → 1DEX,HumidiFi → Meteora DLMM → Raydium CLMM || Whirlpool → 1DEX,HISTORICAL_UNVALIDATED,False,1.0,0.999988,-1.2000000000012001e-05,0.002,-0.12000000000012001,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,2.83,9.35,46.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,19,0,0.0,-0.0017977368421052784,-17.977368421052788,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0.0,-0.0017977368421052784,-17.977368421052788,20.0,True,False,False,NEGATIVE,SKIP,-0.002012000000000012,-20.120000000000122
HISTORICAL:CYCLE-000001-20260730T140940000000:00000021,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,21,21,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,PRIME,PRIME,,SYMBOL:PRIME,Hadron,Whirlpool,Hadron || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.999969,-3.100000000000325e-05,0.002,-0.31000000000003247,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.45,96.32,96.88,35.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018084500000000153,-18.084500000000155,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018084500000000153,-18.084500000000155,20.0,True,False,False,NEGATIVE,SKIP,-0.0020310000000000033,-20.310000000000034
HISTORICAL:CYCLE-000001-20260730T140940000000:00000022,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,22,22,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,WBTC,WBTC,,SYMBOL:WBTC,HumidiFi → Meteora DLMM,AlphaQ → GoonFi V2,HumidiFi → Meteora DLMM || AlphaQ → GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,0.999915,-8.500000000000174e-05,0.002,-0.8500000000000174,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.27,88.95,94.05,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,21,0,0.0,-0.0018190476190476338,-18.190476190476335,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018420000000000142,-18.42000000000014,20.0,True,False,False,NEGATIVE,SKIP,-0.0020850000000000018,-20.85000000000002
HISTORICAL:CYCLE-000001-20260730T140940000000:00000023,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,23,23,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,USX,USX,,SYMBOL:USX,Manifest,Manifest,Manifest || Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.999902,-9.80000000000425e-05,0.002,-0.980000000000425,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55,97.73,86.4,46.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22,0,0.0,-0.0018311363636363777,-18.311363636363776,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.001874900000000011,-18.74900000000011,20.0,True,False,False,NEGATIVE,SKIP,-0.0020980000000000425,-20.980000000000427
HISTORICAL:CYCLE-000001-20260730T140940000000:00000024,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,24,24,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,HYPE,HYPE,,SYMBOL:HYPE,HumidiFi,Meteora DLMM → Raydium CLMM → Manifest,HumidiFi || Meteora DLMM → Raydium CLMM → Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.999848,-0.000152000000000041,0.002,-1.52000000000041,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2,93.2,96.6,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,23,0,0.0,-0.0018427391304347979,-18.427391304347978,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018929000000000122,-18.929000000000123,20.0,True,False,False,NEGATIVE,SKIP,-0.002152000000000041,-21.52000000000041
HISTORICAL:CYCLE-000001-20260730T140940000000:00000025,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,25,25,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,EURC,EURC,,SYMBOL:EURC,Raydium CLMM,Whirlpool,Raydium CLMM || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.999836,-0.000164000000000053,0.002,-1.64000000000053,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86,84.14,90.93,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,24,0,0.0,-0.0018556250000000163,-18.556250000000166,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019130000000000184,-19.130000000000187,20.0,True,False,False,NEGATIVE,SKIP,-0.002164000000000053,-21.64000000000053
HISTORICAL:CYCLE-000001-20260730T140940000000:00000026,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,26,26,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,TRX,TRX,,SYMBOL:TRX,GoonFi V2,GoonFi V2,GoonFi V2 || GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,0.999829,-0.00017100000000003224,0.002,-1.7100000000003224,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.62,96.6,83.0,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,25,0,0.0,-0.0018679600000000179,-18.67960000000018,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019336500000000183,-19.336500000000182,20.0,True,False,False,NEGATIVE,SKIP,-0.0021710000000000323,-21.710000000000324
HISTORICAL:CYCLE-000001-20260730T140940000000:00000027,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,27,27,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,RAY,RAY,,SYMBOL:RAY,HumidiFi → Raydium CLMM → Aquifer,Raydium CLMM → SolFi V2,HumidiFi → Raydium CLMM → Aquifer || Raydium CLMM → SolFi V2,HISTORICAL_UNVALIDATED,False,1.0,0.99982,-0.00017999999999995797,0.002,-1.7999999999995797,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.12,93.48,83.57,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,26,0,0.0,-0.0018796153846154032,-18.79615384615403,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019539500000000194,-19.539500000000192,20.0,True,False,False,NEGATIVE,SKIP,-0.002179999999999958,-21.79999999999958
HISTORICAL:CYCLE-000001-20260730T140940000000:00000028,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,28,28,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,QQQx,QQQX,,SYMBOL:QQQX,Whirlpool,Raydium CLMM,Whirlpool || Raydium CLMM,HISTORICAL_UNVALIDATED,False,1.0,0.999771,-0.00022900000000003473,0.002,-2.2900000000003473,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02,84.7,92.35,73.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,27,0,0.0,-0.0018907407407407568,-18.907407407407568,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019746000000000134,-19.746000000000134,20.0,True,False,False,NEGATIVE,SKIP,-0.0022290000000000348,-22.290000000000347
HISTORICAL:CYCLE-000001-20260730T140940000000:00000029,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,29,29,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,NVDAx,NVDAX,,SYMBOL:NVDAX,BinaryFi,Whirlpool,BinaryFi || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.999727,-0.0002729999999999677,0.002,-2.729999999999677,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.98,86.4,91.78,75.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,28,0,0.0,-0.0019028214285714453,-19.028214285714455,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.001997550000000013,-19.97550000000013,20.0,True,False,False,NEGATIVE,SKIP,-0.0022729999999999678,-22.729999999999677
HISTORICAL:CYCLE-000001-20260730T140940000000:00000030,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,30,30,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,arc,ARC,,SYMBOL:ARC,GoonFi V2 → Whirlpool,Meteora DLMM,GoonFi V2 → Whirlpool || Meteora DLMM,HISTORICAL_UNVALIDATED,False,1.0,0.999701,-0.0002990000000000492,0.002,-2.9900000000004923,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65,88.39,75.64,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,29,0,0.0,-0.0019155862068965669,-19.155862068965668,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.002021950000000015,-20.21950000000015,20.0,True,False,False,NEGATIVE,SKIP,-0.0022990000000000493,-22.990000000000492
